product_type,brand,product,rating,review_count,url,image_url,price,description
toner,Naruko,Tea Tree Shine Control & Blemish Clear Toner,4,109,https://reviews.femaledaily.com/products/cleanser/toner/naruko/tea-tree-shine-control-and-blemish-clear-toner,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1644568891_20190_larg_800x800.jpg,Rp. 199.000,"Only `Cut Oil` without moisturizing is a taboo of maintenance for `oily` skin in summer when you take the action of `no shine x cleansing pore` for your skin ! Collect the formulas of all-around oil control, cutin metabolism, moisturizing and softening, and first purify, softer cutin, and refresh skin through regulating oil-water balance,wiping out 6 big troubles of `oily x coarse pore x acne x pimples x dullness x sensitivity ` common in oily skin."
toner,Secret Key,Milk Brightening Toner,3.9,109,https://reviews.femaledaily.com/products/cleanser/toner/secret-key/fresh-skin-toner,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1461231662_Secret_Key_800x800.jpg,Rp. 150.000,"Secret Key Milk Brightening Toner adalah toner dengan formula khusus untuk kulit sensitif. Kandungannya melembutkan kulit mati sehingga mudah terkelupas sekaligus melembabkan, melembutkan dan mencerahkan kulit. How to use : Aplikasikan pada wajah dengan kapas setelah mencuci mukaSuitable for :Kulit sensitifIngredients :Milk Protein Extract, Glycerine, 1,2-Hexanediol, Green Tea Extract, Soybean Extract, Tomato Berry/Stem/Leaf Extract, Raspberry Extract, Oryza Sativa (Rice) Extract, Solanum Tuberosum (Potato) Pulp Extract, Daucus Carota Sativa (Carrot) Root Extract, Zanthoxylum Piperitum Fruit Extract, Hydroxyethyl cellulose, Cucumber Extract, Pumpkin Extract, Galactomyces Ferment Filtrate, Usnea Barbata (Lichen) Extract, Pulsatilla Koreana Flower Extract, Disodium EDTA, Fragrance"
toner,Kiehl's,Clearly Corrective Brightening Water,4,109,https://reviews.femaledaily.com/products/cleanser/toner/kiehl-s/clearly-corrective-treatment-water,https://image.femaledaily.com/dyn/250/remastering-data/production/product/product-1735288795547-e44432c0-d1fd-4b32-88f4-d844b66ba1f5,,
toner,Cosrx,One Step Moisture Up Pad,4,108,https://reviews.femaledaily.com/products/cleanser/toner/cosrx/one-step-moisture-up-pad,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1487324139_IMG_5696_800x800.jpg,Rp. 265.000,"Cosrx One Step Moisture Up Pad merupakan cotton pad yang dilengkapi dengan essence yang memiliki fungsi utama unutk melembapkan kulit dan bisa langsung dipakai ke wajah. Berbahan dasar Hyaluronic Acid yang sudah terkenal dapat melembapkan wajah secara optimal. Mengandung BHA yang dapat mencerahkan kulit dan membersihkan pori-pori. Cotton pad memiliki 2 permukaan, yang bertekstur untuk mengangkat sel-sel kulit mati dan yang halus untuk menutrisi kulit. Praktis dan mudah digunakan. Dapat digunakan untuk kulit sensitif.How to Use:Aplikasikan langsung pada wajah dengan menggunakan kapas dengan permukaan yang bertekstur terlebih dahulu, kemudian baru gunakan permukaan yang halus. Suitable for:Semua jenis kulitIngredients:Propolis Extract, Butylene Glycol, Glycerin, Betaine, Cetearyl Olivate, Sorbitan Olivate, 1,2-Hexanediol, Betaine Salicylate, Panthenol, Allantoin, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate, Copolymer, Sodium Hyaluronate, Ethylhexylglycerin, Sodium Hydroxide, Xanthan Gum, Citrus Medica Limonum (Lemon) Peel Oil, Citrus Aurantium Bergamia (Bergamot) Fruit Oil"
toner,Roro Mendut,Herbal Facial Toner,4.1,108,https://reviews.femaledaily.com/products/cleanser/toner/roro-mendut/herbal-facial-toner,https://image.femaledaily.com/dyn/210/images/prod-pics/9bf541fc48f553340ea0d0019bcee176.jpg,Rp. 75.000,
toner,Bloomka,Sugar Cane + Calendula Exfoliating Facial Toner,3.9,107,https://reviews.femaledaily.com/products/cleanser/toner/bloomka/exfoliating-facial-toner-1,https://image.femaledaily.com/dyn/250/remastering-data/production/product/product-1735288795547-e44432c0-d1fd-4b32-88f4-d844b66ba1f5,,
toner,Raiku Beauty,Bright Radiance Toner,4.1,107,https://reviews.femaledaily.com/products/cleanser/toner/raiku-beauty/raiku-bright-radiance-toner,https://image.femaledaily.com/dyn/210/images/prod-pics/1279254434a9afdaa6d60bfc26999639.jpg,Rp. 128.000,Net Weight : 100mlEfektif mengangkat sisa debu dan sel kulit mati.Cara Pakai :Tuang toner pada kapas dan oleskan secara merata pada pagi dan malam hari setelah pemakaian Raiku Cleansing Foam.
toner,Keep Cool,Soothe Bamboo Toner,4.1,106,https://reviews.femaledaily.com/products/cleanser/toner/keep-cool/soothe-bamboo-toner,https://image.femaledaily.com/dyn/210/images/prod-pics/5d38073b3ab76a6289d15c0f2178e772.jpg,Rp. 420.000,"Containing 85% of bamboo water which helps skin retain moisture and freshness.Designed to match the skin acidity of pH5.5 to maintain the healthy balance of your skin.Suitable for sensitive, dry and oily skin."
toner,Mineral Botanica,Brightening Face Toner,3.6,106,https://reviews.femaledaily.com/products/cleanser/toner/mineral-botanica/skin-toner-87,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1461642014_Mineral_Bo_800x800.png,Rp. 22.000,Mineral Botanica Face Brightening Toner adalah penyegar wajah yang dapat membuat lembut dan juga mencerahkan kulit. Diformulasikan agar dapat mengangkat kotoran dan memberikan kesegaran pada kulit wajah.How to use :Aplikasikan pada wajah dengan kapasSuitable for :Semua jenis kulitIngredients :-
toner,Bioderma,Sebium Lotion - Oil Rebalancing Toner,4.4,103,https://reviews.femaledaily.com/products/cleanser/toner/bioderma/sebium-lotion-oil-rebalancing-toner,https://s3.ap-southeast-1.amazonaws.com/assets.femaledaily.com/remastering-data/production/product/product-1709710603930-,Rp. 335.000,
toner,ERHA Acneact,Acne Blemish Toner,4.2,101,https://reviews.femaledaily.com/products/cleanser/toner/erha-acneact/acneact-witch-hazel-acne-blemish-tone-2,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1689067203_Acne_Blemi_800x800.jpg,Rp. 110.000,"Erha Acneact Acne Blemish Toner merupakan toner dengan ekstrak Witch Hazel dan BHA sebagai antibakteri untuk merawat kulit berjerawat dan mengurangi sebum berlebih. Dilengkapi dengan ekstrak Chamomile dan Allantoin yang membantu menenangkan kulit kemerahan yang disebabkan oleh kondisi berjerawat, menghidrasi kulit, dan menyeimbangkan pH kulit untuk meningkatkan penyerapan langkah perawatan kulit wajah berikutnya. How to use:1. Tuangkan pada telapak tangan yang bersih atau tuangkan di atas kepas2. Tepuk perlahan pada wajah yang sudah dibersihkan hingga produk diserap oleh kulit pada pagi dan malam hariSuitable for:Kulit kering, sensitif, dan cenderung berjerawat.Ingredients:Witch Hazel & Chamomile"
toner,Round Lab,1025 Dokdo Toner,4.4,99,https://reviews.femaledaily.com/products/cleanser/toner/round-lab/1025-dokdo-toner,https://image.femaledaily.com/dyn/210/images/prod-pics/487131c1498be882ad90e42615e682a5.jpg,Rp. 0,
toner,Thayers,Alcohol-Free Witch Hazel Toner,4.3,99,https://reviews.femaledaily.com/products/cleanser/toner/thayers/alcohol-free-witch-hazel-toner-lavender,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1616047248_Alcohol_Fr_800x800.jpg,Rp. 230.000,"Thayers Alcohol-Free Witch Hazel Toner merupakan toner untuk kulit yang tampak sehat, menambahkan kelembapan sekaligus membantu melindungi kulit dari kotoran di udara. Mengandung Aloe Vera organik bersertifikat, campuran unik dan eksklusif ini juga mengandung Witch Hazel organik non-suling bersertifikat yang ditanam secara eksklusif untuk Thayers. How to use:Oleskan dengan bola kapas atau bantalan lembut untuk membersihkan, melembutkan, menyegarkan dan melembabkan kulit. Gunakan kapan saja sepanjang hari sebagai penyegar yang lembut.Suitable for:Semua jenis kulitIngredients:Purified Water, Glycerin, Certified Organic Witch Hazel Extract Blend (Hamamelis Virginiana Extract (Witch Hazel*), Aloe Barbadensis Leaf Juice (Filet of Aloe Vera*)), Lavandula Angustifolia (Lavender) Flower Water, Natural Fragrance, Phenoxyethanol, Caprylyl Glycol, Ethylhexylglycerin, Citric Acid, Potassium Hydroxide*Denotes Certified Organic Ingredients"
toner,Garnier,Bright Complete Milky Brightening Dew Toner,3.2,98,https://reviews.femaledaily.com/products/cleanser/toner/garnier/bright-complete-milky-brightening-dew-toner,https://s3.ap-southeast-1.amazonaws.com/assets.femaledaily.com/remastering-data/production/product/product-1716525383574-garnier-light-complete-milky-lightening-dew-toner,Rp. 40.000,"Garnier Bright Complete Milky Brightening Dew Toner merupakan toner pembersih wajah yang dapat menyegarkan sekaligus mencerahkan kulit. Toner ini memiliki tekstur susu yang mencerahkan. Formulanya sesegar susu, diperkaya dengan sari lemon untuk membantu membuat kulit terasa lebih halus, lembut, tampak cerah, dan warna kulit tampak lebih merata. Telah teruji secara dermatologis. How To Use:Aplikasikan toner ke seluruh wajah menggunakan kapas. Suitable For:Kulit normal, kulit kering, kulit kusam. Ingredients:-"
toner,Dermies,Hello Glow Radiance Essence Toner,4.28,96,https://reviews.femaledaily.com/products/cleanser/toner/dermies/hello-glow-radiance-essence-toner-1,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1647239455_toner_remo_800x800.png,Rp. 75.000,"Hello Glow Radiance Essence Toner merupakan perpaduan essence dan toner yang menyegarkan dan melembapkan kulit wajah. Diformulasikan dengan Niacinamide, Mulberry Extract, dan Licorice Extract yang bermanfaat untuk membantu mencerahkan, menyamarkan noda hitam, dan menghidrasi kulit wajah. How to use:Tuang secukupnya pada telapak tangan atau kapas, kemudian usap lembut ke seluruh kulit wajah yang telah dibersihkan sebelum menggunakan serum/pelembap wajah. Gunakan pada pagi dan malam hari. Suitable for:Semua jenis kulitIngredients:Aquaxyl, Aloe Vera Extract, Mulberry Extract, Niacinamide, Betaine"
toner,The Body Shop,Chinese Ginseng & Rice Clarifying Milky Toner,3.5,95,https://reviews.femaledaily.com/products/cleanser/toner/the-body-shop/chinese-ginseng-and-rice-1,https://image.femaledaily.com/dyn/210/images/prod-pics/64b297b483f3c44122d630795ea2b007.jpg,Rp. 189,
toner,Clinelle,Pureswiss Hydracalm Lotion,4.3,94,https://reviews.femaledaily.com/products/cleanser/toner/clinelle/hydracalm-lotion,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1539144195_Clinelle_H_800x800.jpg,Rp. 199.000,
toner,A.Stop,Clear Face & Body Toner,3.7,94,https://reviews.femaledaily.com/products/cleanser/toner/a-stop/clear-face-and-body-toner,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1692071865_Clear_face_800x800.png,Rp. 255.000,A.Stop Clear Face & Body Toner is the 1 stop shop for troubled and acne prone skin. Can be used for the face and body.
toner,Hada Labo,Gokujyun Super Hyaluronic Acid Hydrating Lotion Light,4.3,94,https://reviews.femaledaily.com/products/cleanser/toner/hada-labo/hada-labo-gokujyun-super-hyaluronic-acid-hydrating-lotion-light,https://image.femaledaily.com/dyn/210/images/prod-pics/3f6187899f91e784ee4d134cd2a55617.jpg,Rp. 200.000,"Contains 3 types of Hyaluronic Acid that work synergistically to target skin layers and deeply penetrates the skin (epidermis) to boost moisture-locking ability, helps to nourish and restore skin's barrier. Skin feels significantly soft, smooth and supple with dewy radiance. Light, non sticky and easily absorbed. refreshing and feels like water. Gives immediate intense hydration to replenish and present optimum moisture balance in skin while locking in moisture for complete hydration. Can be used for double cleansing after face wash. Lightlotion can be used for morning, followed by Super Hyaluronic Acid Hydrating lotion (regular) at night. It is free of fragrances, mineral oil, alocohol & colorant. Skin pH balanced. Low irritation.Ingredients:Water, Dipropylene Glycol, Glycerin, Methylparaben, Disodium Succinate, Sodium Hyaluronate, Succinic Acid, PPG-20 Methyl Glucose Ether, Hydrolyzed Hyaluronic Acid, Sodium Acetylated Hyaluronate"
toner,Innisfree,Aloe Revital Skin Mist,4,92,https://reviews.femaledaily.com/products/cleanser/toner/innisfree/aloe-revital-skin-mist,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1649051494_df970648_e_800x800.jpg,Rp. 125.000,"The mist-type toner containing Jeju chemical-free aloe inner skin to penetrate the skin to replenish it with vitality.1. Contains 94% extract of Jeju organic aloe fleshAloe gel-like flesh inside the leaves contains more amino acid and moisture than its leaves and any other parts of aloe, which helps soothes the skin damaged from UV rays and heat while providing intensive moisture to the skin. 2. Aloe Vitalizing Energy™ unique to innisfree Aloe line soothes the skin and strengthens the skin barrier to make it vibrant and feeling fresh. About Aloe Vitalizing Energy™ It is a special skin-vitalizing Jeju aloe complex of innisfree. It moisturizes the skin with the essence extracted from aloe flesh inside, prevents loss of moisture and strengthens the skin barrier with madecassoside and in doing so, revitalizes the skin. 3. A mist type skin toner to moisturize the skin with a refreshing finishHigh-content aloe essence (99%) is sprayed in fine particles at the moment to help your skin feel refreshed and moisturized. 4. Free of colorant, mineral oil, artificial fragrances, animal ingredients and imidazolidinyl urea"
toner,By Wishtrend,Mandelic Acid 5% Skin Prep Water,4.2,92,https://reviews.femaledaily.com/products/cleanser/toner/by-wishtrend/mandelic-acid-skin-prep-water,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1579164621_By_Wishtre_800x800.png,Rp. 300.000,"By Wishtrend Mandelic Acid 5% Skin Prep Water merupakan exfoliating toner dengan formula yang lembut bagi kulit sehingga dapat digunakan setiap hari dan tidak membuat kulit iritasi. Membantu memperbaiki tekstur dan warna kulit. Mengandung Mandelic Acid yang dapat mengatasi masalah pigmentasi dan dapat membantu regenerasi kulit, Centella Asiatica Extract yang dapat membantu mengatasi jerawat, serta Sodium Hyaluronate dan Panthenol yang akan memberi kelembapan dan menjaga kulit agar tetap terhidrasi. How to Use:Tuangkan produk secukupnya pada kapas, kemudian usapkan ke seluruh wajah yang sudah dibersihkan sebelumnya.Suitable for:Semua jenis kulitIngredients:Water, Mandelic Acid, Butylene Glycol, Beta-Glucan, Panthenol, Glycyrrhiza Glabra (Licorice) Root Extract, Prunus Amygdalus Dulcis (Sweet Almond) Fruit Extract, Sodium Hyaluronate, Sorbitan Sesquioleate, Centella Asiatica Extract, Houttuynia Cordata Extract, Sorbitol, Dimethyl Sulfone, Chlorphenesin, Sodium Citrate, Arginine, PEG-60 Hydrogenated Castor Oil, Ethylhexylglycerin, Natto Gum, Carbomer"
