product_type,brand,product,rating,review_count,url,image_url,price,description
serum/essence,Everwhite,Niacinamide Brightening Serum,4.2,906,https://reviews.femaledaily.com/products/treatment/serum-essence/everwhite/niacinamide-brightening-serum,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1620028606_WhatsApp_I_800x800.jpeg,Rp. 117.000,"Everwhite Niacinamide Brightening Serum merupakan serum dengan kandungan utama Niacinamide 10% yang efektif untuk mencerahkan kulit, mengontrol produksi minyak berlebih, serta menyamarkan noda hitam pada wajah. Selain itu, dilengkapi dengan G2White yang memiliki kemampuan untuk menghambat melanin sehingga wajah akan tampak cerah dan bebas noda.How to use:Oleskan 2-3 tetes Everwhite Niacinamide Brightening Serum pada kulit wajah yang telah dibersihkan. Untuk hasil maksimal, gunakan dua kali sehari pada pagi dan malam hari. Untuk kulit sensitif bisa digunakan 2 hari sekali dulu selama 2 minggu, agar kulitnya beradaptasi.Suitable for:Semua jenis kulitIngredients:Niacinamide 10%, G2White"
serum/essence,Trueve,AHA BHA PHA & Ceramide Peeling Serum,4.9,899,https://reviews.femaledaily.com/products/treatment/serum-essence/trueve/aha-bha-pha-ceramide-peeling-serum,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1632130822_AHA_BHA_PH_800x800.png,Rp. 157.000,"Trueve AHA BHA PHA & Ceramide Peeling Serum merupakan serum yang diperkaya dengan kandungan Mandelic Acid (AHA) 5%, Lactic Acid (AHA) 5%, Salicylic Acid (BHA) 2%, Lactobionic Acid (PHA) 2%, dan Ceramide yang bermanfaat untuk membantu eksfoliasi sel kulit mati dan kotoran pada kulit wajah sehingga kulit akan tampak lebih bersih dan cerah serta membantu merawat kehalusan kulit wajah. How to use:Bersihkan dan keringkan wajah terlebih dahulu. Teteskan Trueve Peeling Serum dan aplikasikan ke seluruh wajah, hindari area mata. Diamkan selama maksimal 10 menit dan bilas dengan air. Gunakan 2 kali dalam seminggu pada malam hari.Suitable for:Semua jenis kulitIngredients:AHA 10%, BHA 2%, PHA 2%, Ceramide, Niacinamide 4%"
serum/essence,Some by Mi,Yuja Niacin Blemish Care Serum,3.7,894,https://reviews.femaledaily.com/products/treatment/serum-essence/some-by-mi/yuja-niacin-blemish-care-serum,https://s3.ap-southeast-1.amazonaws.com/assets.femaledaily.com/remastering-data/production/product/product-1750403306022-cff6c2b5-26e3-40b0-bff4-c673a8fd3fd1.png,Rp. 189.000,"Some By Mi Yuja Niacin Blemish Care Serum merupakan serum yang menggunakan bahan-bahan murni dan lembut untuk memastikan penggunaan yang aman pada kulit bahkan untuk jenis kulit sensitif. Mengandung ekstrak Yuja (citron) penuh nutrisi dan kelembaban yang menutrisi melembabkan kulit. Mengandung 5% bahan pencerah yang membantu menghilangkan flek dan flek hitam. Membantu kulit menjadi lembut, segar dan berembun. Menenangkan dan merevitalisasi kulit sensitif yang rusak akibat stres eksternal.How to use:Setelah penggunaan toner, oleskan secukupnya pada wajah & aplikasikan dengan lembut. Kemudian tepuk-tepuk dengan lembut ke dalam kulit sampai terserap seluruhnya.Suitable for:Semua jenis kulitIngredients:-"
serum/essence,MS Glow,White Cell DNA Serum,4,884,https://reviews.femaledaily.com/products/treatment/serum-essence/ms-glow/whitecelldna-serum-2,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1652415238_wcd_serum__800x800.jpg,Rp. 175.000,"MS Glow WhiteCellDNA™ Serum diperkaya dengan Niacinamide, Glycolic Acid, Alpha-Arbutin & diformulasikan dengan teknologi nanoekapsulasi berukuran 200nm mampu menyerap dengan efektif ke lapisan epidermis kulit, tidak masuk ke aliran darah, 6.67 kali lebih efektif dibandingkan Hydroquinone, serta mencerahkan kulit tanpa efek samping.How to use:Tekan pump 1x dan aplikasikan pada kulit wajah yang telah dibersihkan dan telah menggunakan toner dan essence. Gunakan di pagi dan malam hari.Suitable for:Semua jenis kulitIngredients:Niacinamide, NanoWhite, WhiteCellDNA, Madecassoside"
serum/essence,Wardah,C-Defense Serum,3.4,862,https://reviews.femaledaily.com/products/treatment/serum-essence/wardah/c-defense,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1456288676_wardah_c_d_800x800.jpg,Rp. 78.500,
serum/essence,NPURE,Silky Face Serum Centella Asiatica,4.8,860,https://reviews.femaledaily.com/products/treatment/serum-essence/npure/silky-face-serum-centella-asiatica,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1593772460_Silky_Face_800x800.jpg,Rp. 120.000,"Serum wajah dengan kandungan Centella Asiatica, Green Tea, Javanese Turmeric dan Vitamin C yang membuat wajah tampak lebih cerah, halus dan lembab serta merawat kulit yang berjerawat. Tidak hanya berfungsi sebagai serum tapi juga bisa berfungsi sebagai primer wajah sebelum menggunakan make up.Cocok untuk semua jenis kulit."
serum/essence,AVOSKIN,Hydrating Treatment Essence,3.8,822,https://reviews.femaledaily.com/products/treatment/serum-essence/avoskin/x-hydrating-treatment-essence,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1568610834_AVOSKIN_Hy_800x800.jpg,Rp. 99.000,"AVOSKIN Hydrating Treatment Essence merupakan face mist dengan kandungan 5% Niacinamide, Centella Asiatica, White Gen, dan Peppermint Oil yang multifungsi. Dapat digunakan sebagai hydrating toner, micro-essence, face mist, dan setting spray. How to Use:Semprotkan ke arah wajah secara merata sesuai kebutuhanSuitable for:-Ingredients :Water, Alcohol, Niacinamide, Glycerin, Butylene Glycol, Phenoxyethanol, Centella Asiatica Extract, PPG-26-Buteth-26, PEG-40 Hydrogenated Castor Oil, Forsythia Suspensa Fruit Extract, Mentha Piperita (Peppermint) Oil, Methyl Lactate, Ethylhexylglycerin, 1,2-Hexandiol."
serum/essence,Innisfree,Retinol Cica Moisture Recovery Serum,4.1,815,https://reviews.femaledaily.com/products/treatment/serum-essence/innisfree/retinol-cica-moisture-recovery-serum-4,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1643096297_innisfre_800x800.jpg,Rp. 545.000,"innisfree Retinol Cica Moisture Recovery Serum merupakan serum yang bantu atasi permasalahan kulit seperti: bekas jerawat, kulit kemerahan & sensitif, pori-pori besar, minyak berlebih, komedo, sel kulit mati, kulit kasar, kusam & garis halus. Diformulasikan dengan teknologi LiposomlogyTM untuk stabilkan Retinol sehingga rendah iritasi dan tinggi efektivitas. Juga mengandung ingredients aktif lain yang baik untuk kulit: Cica, Ceramide, Hyaluronic Acid, Niacinamide & Adenosine. How to use:Pada tahap essence, pompa 1 - 2 kali, sebarkan dengan lembut, dan biarkan menyerap sepenuhnya.Suitable for:Semua jenis kulitIngredients:WATER / AQUA / EAU, GLYCERIN, BUTYLENE GLYCOL, NIACINAMIDE, DIBUTYL ADIPATE, CAPRYLIC/CAPRIC TRIGLYCERIDE, 1,2-HEXANEDIOL, HYDROGENATED LECITHIN, AMMONIUM ACRYLOYLDIMETHYLTAURATE/VP COPOLYMER, HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL, CHOLESTEROL, ALLANTOIN, GLYCINE SOJA (SOYBEAN) OIL, TOCOPHEROL, TOCOPHERYL ACETATE, SODIUM METHYL STEAROYL TAURATE, PROPANEDIOL, DAUCUS CAROTA SATIVA (CARROT) ROOT EXTRACT, ETHYLHEXYLGLYCERIN, ADENOSINE, ASIATICOSIDE, MADECASSIC ACID, CAMELLIA SINENSIS SEED EXTRACT, ASIATIC ACID, RETINOL, STEARYL GLYCYRRHETINATE, HYALURONIC ACID, MANNITOL, CERAMIDE NP, BETA-GLUCAN, BETACAROTENE, PHYTOSPHINGOSINE, BHT, SALICYLIC ACID, ACETYL TETRAPEPTIDE-11"
serum/essence,NPURE,Marigold Face Serum,4.1,812,https://reviews.femaledaily.com/products/treatment/serum-essence/npure/marigold-face-serum,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1593773203_fs_800x800.jpg,Rp. 199.000,"Tahukah anda kalau ekstrak bunga Marigold ternyata sangat bagus untuk kebutuhan kulit wajah. Karena itu, Npure terinspirasi untuk membuat serum dengan bahan dasar Bunga Marigold (Calendulanya Indonesia). Tak hanya itu, serum ini juga mengandung Algae Extract, Gold, Hyaluronic Acid, Collagen dan Niacinamide, yang sangat bagus untuk mencerahkan, menghidrasi kulit, mencegah dan mencegah penuaan dini (awet muda)."
serum/essence,Kiehl's,Clearly Corrective Dark Spot Solution,4.1,811,https://reviews.femaledaily.com/products/treatment/serum-essence/kiehl-s/clearly-correctiv-dark-spot-solution,https://image.femaledaily.com/dyn/210/images/prod-pics/1441873497_lg.jpg,Rp. 870.000,
serum/essence,AVOSKIN,Your Skin Bae Serum,4.3,809,https://reviews.femaledaily.com/products/treatment/serum-essence/avoskin/your-skin-bae-serum-niacinamide-12-centella,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1608008983_Niacinamid_800x800.jpg,Rp. 157.900,"Avoskin Your Skin Bae Serum Niacinamide 12% + Centella merupakan brightening dan hydrating serum terbaru dari Avoskin dengan Niacinamide 12% yang berfungsi optimal sebagai booster untuk mencerahkan kulit, memudarkan dark-spots, anti-acne, anti-aging, dan memiliki  melembapkan kulit. Dipadukan dengan ekstrak Centella Asiatica sebagai anti-inflammatory agent yang juga efektif berfungsi sebagai wound healing. Perpaduan keduanya menghasilkan serum yang efektif untuk menjaga kulit cerah maksimal, terhidrasi, terhindar dari masalah jerawat, dan iritasi.How to use:Oleskan beberapa tetes ke wajah di pagi dan malam hari. Pijat kulit secara perlahanSuitable for:Semua jenis kulitIngredients:Water, Niacinamide, Glycerin, Butylene Glycol, Biosaccharide gum-1, Hydroxyethyl Cellulose, Centella asiatica extract, Phenoxyethanol, Chlorphenesin, Dissodium EDTA, Sodium Bisulfite, 1,2-Hexanediol."
serum/essence,AVOSKIN,Your Skin Bae Serum,4.5,780,https://reviews.femaledaily.com/products/treatment/serum-essence/avoskin/your-skin-bae-serum-marine-collagen-10-gingseng-root,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1608008913_marine_rem_800x800.png,Rp. 139.000,"Reformulation in August 2022Avoskin Your Skin Bae Serum Marine Collagen 10% + Gingseng Root merupakan serum khusus dengan memadukan Marine Collagen 10% dan Ginseng Root yang berfungsi optimal untuk membantu memperbaiki tekstur kulit dengan cara menjaga kelembapan kulit secara optimal.How to use:Oleskan beberapa tetes ke wajah di pagi dan malam hari. Pijat kulit secara perlahanSuitable for:Semua jenis kulitIngredients:Water, Hydrolyzed Collagen Extract, Glycerin, Butylene Glycol, Biosaccharide Gum-1, Hydroxyethyl Cellulose, Phenoxyethanol, Lactobacillus/Ginseng Root Ferment Filtrate, 1,2-Hexanediol, Chlorphenesin, Dissodium EDTA, Sodium Bisulfite."
serum/essence,Garnier,Light Complete Whitespeed Vitamin C Super Essence,3.5,766,https://reviews.femaledaily.com/products/treatment/serum-essence/garnier/light-complete-white-speed-serum-essence,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1566285540_Garnier__800x800.png,Rp. 75.000,
serum/essence,AXIS-Y,Dark Spot Correcting Glow Serum,3.8,747,https://reviews.femaledaily.com/products/treatment/serum-essence/axis-y/axis-y-dark-spot-correcting-glow-serum,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1611642554_Dark_Spot__800x800.jpg,Rp. 215.000,"AXIS-Y Dark Spot Correcting Glow Serum adalah serum yang mengandung Niacinamide untuk mengurangi dark spots dan memperbaiki warna kulit yang tidak merata, serta mengandung plant-derived Squalane untuk menjaga kelembaban kulit dan membuat kulit lebih sehat dan glowing.How to use:Aplikasikan sedikit pada wajah dan leherSuitable for:Semua jenis kulitIngredients:Water, Glycerin, Niacinamide, Sodium Hyaluronate, Propanediol, Erythritol, Butylene Glycol, Squalane, Oryza Sativa (Rice) Bran Extract, Calendula Officinalis Flower Extract, Carica Papaya (Papaya) Fruit Extract, Hippophae Rhamnoides Fruit Extract, Malpighia Emarginata(Acerola)Fruit Extract, Polyglyceryl-10 Laurate, Chlorphenesin, Arginine, Ethylhexylglycerin, Carbomer, Glutathione, 1,2-Hexanediol, Hydroxypropyl Cyclodextrin, Disodium EDTA, Hydroxyethylcellulose, Allantoin, Rosmarinus Officinalis (Rosemary) Leaf Oil"
serum/essence,Pond's,UV Protect Sun Serum Niacinamide-C SPF 50 PA++++,4.2,742,https://reviews.femaledaily.com/products/treatment/serum-essence/pond-s/uv-protect-sun-serum-niacinamide-c-spf-50-pa,https://s3.ap-southeast-1.amazonaws.com/assets.femaledaily.com/remastering-data/production/product/product-1731904392533-3a7f2cc1-e823-4754-ae2a-175940628637,Rp. 99.400,"POND'S UV Protect Sun Serum Niacinamide-C SPF 50 PA++++ merupakan 2-in-1 sunscreen dan makeup primer dengan tekstur cair Ultra lightweight tanpa white-cast. Memiliki manfaat untuk melindungi, mencerahkan, dan melembabkan. Kandungan Niacinamide dapat membantu mencerahkan dan mengurangi noda hitam. SPF50  Pa++++ membantu mencegah bahaya sinar UV. Teksturnya yang cair dan cepat menyerap tepat untuk dijadikan make up primer.How to use:Oleskan secara merata ke wajah dan leher sebelum terpapar sinar matahari. Terapkan kembali sesuai kebutuhan, gunakan setiap hari. Suitable for:Semua jenis kulit. Ingredients:-"
serum/essence,Pond's,Age Miracle Ultimate Youth Serum,4.4,708,https://reviews.femaledaily.com/products/treatment/serum-essence/pond-s/age-miracle-ultimate-youth-serum,https://s3.ap-southeast-1.amazonaws.com/assets.femaledaily.com/remastering-data/production/product/product-1708503415100-,Rp. 230.000,
serum/essence,The Body Shop,Tea Tree Daily Solution,3.5,684,https://reviews.femaledaily.com/products/treatment/serum-essence/the-body-shop/tea-tree-daily-solution,https://image.femaledaily.com/dyn/210/images/prod-pics/1473685858_lg.jpg,Rp. 279.000,"Serum wajah dengan tekstur ringan yang mengandung Community Trade Organic Tea Tree Oil dari Kenya. Membantu mengatasi jerawat, membuat wajah terasa halus, tampak lebih bersih, dan mengurangi tampilan kilap pada wajah."
serum/essence,iUNIK,Propolis Vitamin Synergy Serum,3.9,669,https://reviews.femaledaily.com/products/treatment/serum-essence/iunik/propolis-vitamin-synergy-serum,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1616063128_35857_larg_800x800.jpg,Rp. 0,There's no description for this product.
serum/essence,True to Skin,Bakuchiol Skin Smoothing Serum,4.8,651,https://reviews.femaledaily.com/products/treatment/serum-essence/true-to-skin/bakuchiol-skin-smoothing-serum,https://image.femaledaily.com/dyn/250/images/prod-pics/product_1453794243_Clean_n_Cl_800x800.jpg,,
serum/essence,Garnier,Bright Complete Anti Acne Booster Serum,4.3,632,https://reviews.femaledaily.com/products/treatment/serum-essence/garnier/garnier-bright-complete-anti-acne-serum-5,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1659604644_BCAA_30ml__800x800.png,Rp. 135.000,"Garnier Bright Complete Anti Acne Booster Serum merupakan inovasi serum untuk lawan jerawat & mencerahkan noda bekas. Dengan kombinasi dari 4%* Vitamin C + Salicylic Acid + Niacinamide + AHA, dapat mengurangi tanda jerawat dan melawan jerawat serta noda bekas jerawat.Tersedia dalam ukuran:7.5ML: Rp 20,700 15ML: Rp 85,800 30ML: Rp 135,000 How to use:Tuang 3 - 5 tetes pada telapak tangan. Usapkan ke seluruh wajah secara merataSuitable:Kulit berjerawatIngredients:AQUA / WATER, ALCOHOL DENAT., NIACINAMIDE, GLYCERIN, PROPANEDIOL, LINALOOL, GERANIOL, SODIUM HYDROXIDE, SALICYLIC ACID, ASCORBYL GLUCOSIDE, LIMONENE, HYDROXYPROPYL GUAR, HYDROXYACETOPHENONE, HYDROXYETHYLPIPERAZINE ETHANE SULFONIC ACID, CITRUS LIMON FRUIT EXTRACT / LEMON FRUIT EXTRACT, LACTIC ACID, PHYTIC ACID, BENZYL SALICYLATE, BENZYL ALCOHOL, PEG-60 HYDROGENATED CASTOR OIL, PARFUM / FRAGRANCE"
serum/essence,Innisfree,Black Tea Youth Enhancing Ampoule,4.2,624,https://reviews.femaledaily.com/products/treatment/serum-essence/innisfree/blacktea-youth-enhancing-ampoule-2,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1616385327_35160_l_800x800.jpg,Rp. 545.000,"innisfree Black Tea Youth Enhancing Ampoule merupakan ampul untuk perawatan intensif pada malam hari, yang diformulasikan dengan Reset Concentrate™. menjaga kekencangan kulit wajah, membuat kulit tampak lebih bercahaya dan terlihat segar keesokan harinya, seperti terbangun dari tidur yang nyenyak semalaman.How to use:Ambil 3 ~ 5 tetes saat tahap essence, oleskan dengan lembut pada wajah dan biarkan menyerap. untuk area yang membutuhkan perawatan intensif, aplikasikan sekali lagi.Suitable for:Semua jenis kulitIngredients:WATER / AQUA / EAU, BUTYLENE GLYCOL, GLYCERIN, DIPROPYLENE GLYCOL, NIACINAMIDE, 1,2-HEXANEDIOL, SQUALANE, GLYCERYL POLYMETHACRYLATE, CETEARYL ALCOHOL, AMMONIUM ACRYLOYLDIMETHYLTAURATE/VP COPOLYMER, GLYCERYL STEARATE, XANTHAN GUM, ALLANTOIN, HYDROGENATED LECITHIN, ETHYLHEXYLGLYCERIN, STEARIC ACID, POLYGLYCERYL-3 METHYLGLUCOSE DISTEARATE, ADENOSINE, PALMITIC ACID, FRAGRANCE / PARFUM, DISODIUM EDTA, SODIUM HYALURONATE, LIMONENE, CAMELLIA SINENSIS LEAF EXTRACT (BLACK TEA), DEXTRIN, THEOBROMA CACAO (COCOA) EXTRACT, LINALOOL, CITRONELLOL, MYRISTIC ACID, PENTYLENE GLYCOL, LAURIC ACID, TOCOPHEROL, ACRYLATES/STEARYL METHACRYLATE COPOLYMER, TREMELLA FUCIFORMIS SPOROCARP EXTRACT, HYALURONIC ACID, ACHILLEA MILLEFOLIUM EXTRACT, CERAMIDE NP"
serum/essence,Secret Key,Starting Treatment Essence,3.5,623,https://reviews.femaledaily.com/products/treatment/serum-essence/secret-key/starting-treatment-essence,https://image.femaledaily.com/dyn/210/images/prod-pics/1456804675-Secret_Key-Starting_Treatment_Essence.jpg,Rp. 169.000,"Secret Key adalah merek yang berawal dari Korea dengan konsep Nature, Beauty & Science. Membantu mencerahkan kulit dan menyamarkan garis halus.How to use :Aplikasikan pada wajahSuitable for :Semua jenis kulitIngredients :Galactomyces Ferment Filtrate, Niacinamide, Citrus Gandis, Acorus Granimeus Root/Stem Extract, Perilla Ocymoides Leaf Extract, Rosa Centifoila Flower Water, Adenosine"
serum/essence,Bio Beauty Lab,Luxurious Facial Oil Serum,4.2,615,https://reviews.femaledaily.com/products/treatment/serum-essence/bio-beauty-lab/luxurious-facial-oil-serum,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1603102287_luxurious_800x800.jpg,Rp. 320.000,
serum/essence,ERHA Truwhite,Vit C & Peptide Brightening Serum,4.5,611,https://reviews.femaledaily.com/products/treatment/serum-essence/erha-truwhite/vit-c-peptide-brightening-serum,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1686114193_Truwhite_B_800x800.jpg,Rp. 192.000,"Erha Truwhite Vit C & Peptide Brightening Serum merupakan serum multifungsi dengan kandungan Vitamin C & Peptides yang teruji klinis mencerahkan kulit wajah. Dilengkapi dengan Salicylic Acid sehingga dapat digunakan untuk semua jenis kulit. Membantu mengurangi flek hitam pada wajah, membantu meratakan kulit belang, membantu menjaga pori-pori kulit sehat, serta membantu melembapkan & menjaga elastisitas kulit.How to use:1. Bersihkan wajah & gunakan toner terlebih dahulu.2. Tekan pump pada botol, keluarkan isi produk sebanyak 2-3 tekanan. Usap & ratakan ke seluruh wajah.3. Gunakan secara teratur pada pagi dan malam hari setelah membersihkan wajah dan sebelum menggunakan pelembab wajah.Suitable for:Semua jenis kulitIngredients:Brightening Agent (10% Vitamin C, Peptides, Bisabolol)* Membantu mencerahkan lebih efektif & meratakan warna kulit wajah* Membantu menyamarkan flek hitamKeratolytic & Comedolytic (Salicylic Acid)* Memiliki fungsi sebagai anti comedogenic & anti acnegenic* Berperan sebagai sebum controlMoisturizer (Trehalose, Panthenol, Polyglutamic Acid, Sodium Hyaluronate)* Menghidrasi kulit sehingga lebih lembap* Memberikan efek halus pada kulitSoothing Agent (Brightening Amino Acid, White Water Lily Extract)* Mengurangi pigmentasi yang disebabkan oleh inflamasi* Melindungi kulit dari radikal bebas* Membantu menenangkan kulit iritasi ringan dari paparan sinar matahari atau kulit yang sensitif"
serum/essence,Implora,Luminous Brightening Serum,4.2,606,https://reviews.femaledaily.com/products/treatment/serum-essence/implora/implora-serum-wajah-1,https://image.femaledaily.com/dyn/210/images/prod-pics/d91d60747c28935e4ca4c9d0d62a960a.jpg,Rp. 35.000,"Implora Luminous Brightening Serum mengandung Niacinamide 10% dan Kakadu Plum yang kandungan vitamin C nya 70 kali lebih banyak dari buah jeruk, yang dapat membantu mencerahkan, melembabkan, menyamarkan noda hitam serta menutrisi kulit. Dapatkan tampilan kulit yang sehat dan bersinar dengan menggunakan secara rutin.- Direkomendasikan untuk semua jenis kulit- Penggunaan pagi dan malam hari- Mengandung : Niacinamide 10%, Caviar Collagen, Black pearl, Vitamin C"
serum/essence,Wardah,White Secret Intense Brightening Essence - Discontinued,3.7,601,https://reviews.femaledaily.com/products/treatment/serum-essence/wardah/white-secret-49,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1674199011_D_I_S_C_O__800x800.png,Rp. 64.000,"(Discontinued, berubah menjadi Crystal Secret) Wardah White Secret Intense Brightening Essence merupakan serum wajah yang berfungsi mencerahkan kulit kusam. Diperkaya dengan kandungan Vitamin E sebagai antioksidan dan merawat kulit yang telah mengalami kerusakan akibat radikal bebas. Mengandung konsentrat Vitamin B3 yang dapat mencerahkan kulit dan menghilangkan noda hitam pada wajah. Diperkaya juga dengan kandungan lidah buaya dan Hyaluronic Acid untuk menjaga kelembaban kulit.How To Use:Usap dengan halus pada wajah yang bersih, gunakan setiap pagi dan malam hari sebelum menggunakan pelembab. Dapat juga digunakan bersama masker, campurkan serum secukupnya dengan masker.Suitable For:Semua jenis kulitIngredients:-"
serum/essence,Missha,Time Revolution The First Treatment Essence,4.1,589,https://reviews.femaledaily.com/products/treatment/serum-essence/missha/time-revolution-first-treatment-essence,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1490264378_Missha_T_800x800.jpg,Rp. 360.000,"Missha Time Revolution First Treatment Essence mengandung 80% konsentrat ragi yang telah difermentasi, yang mudah menyerap pada kulit untuk memberi energi pada kulit. Dilengkapi dengan kandungan Niacinamide untuk menambah elastisitas kulit, memperbaiki tekstur dan warna kulit. Terdapat kandungan DN-Aid yang dibuat dari Cassia-Alata Extract, yang berfungsi menambah vitalitas pada kulit menua, serta melindungi kulit dari bahaya sinar UV. Formulanya dapat memperbaiki garis halus diwajah, menghidrasi, merejuvenisasi, dan membuat kulit tampak becahaya.How To Use:Aplikasikan pada wajah yang telah dibersihkan menggunakan kapasSuitable For:Semua jenis kulitIngredients:-"
serum/essence,PIXY,White-Aqua Concentrated Brightening Serum,4.1,570,https://reviews.femaledaily.com/products/treatment/serum-essence/pixy/white-aqua-concentrated-brightening-serum,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1629435572_ser_800x800.jpg,Rp. 85.000,PIXY White-Aqua Concentrated Brightening Serum merupakan serum dengan formula yang berbahan dasar air. Diperkaya dengan Skin Bright Activator yang mengandung lebih banyak Brightening Agent dibanding dengan pelembab biasa. Intensive Hydra Active yang membantu melembabkan kulit secara intensif pada malam hari. Diperkaya dengan Vitamin C and Vitamin E sebagai anti oksidan. How to use:Tuangkan produk ke telapak tangan. Aplikasikan perlahan ke kulit wajah dan leher hingga meresap. Suitable for:Semua jenis kulitIngredients:-
serum/essence,AVOSKIN,Your Skin Bae Serum,4,568,https://reviews.femaledaily.com/products/treatment/serum-essence/avoskin/your-skin-bae-serum-vitamin-c-3-niacinamide-2,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1626324792_f3391211_3_800x800.png,Rp. 152.900,"Avoskin Your Skin Bae Vitamin C 3% + Niacinamide 2% merupakan serum vitamin C yang sangat efektif untuk mencerahkan kulit. Mengandung vitamin C, Niacinamide, dan Mandarin Orange Extract, kulit akan tampak lebih cerah maksimal dengan penggunaan rutin. Bekerja dengan cara menghambat produksi melanin dan akumulasi melanin pada kulit, sehingga efektif untuk mencerahkan kulit.How to use:Oleskan beberapa tetes ke wajah di pagi dan malam hari. Pijat kulit secara perlahanSuitable for:Semua jenis kulitIngredients:Aqua, Glycerin, 3-O-Ethyl Ascorbic Acid, Butylene Glycol, Niacinamide, Hydroxyethyl Cellulose, Citrus Nobilis (Mandarin Orange) Fruit Extract, Phenoxyethanol, Chlorphenesin, Dissodium EDTA, Sodium Bisulfite"
serum/essence,The Body Shop,Drops of Youth Concentrate,4.1,566,https://reviews.femaledaily.com/products/treatment/serum-essence/the-body-shop/drops-of-youth-91,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1645516624_b54baa29c5_800x800.jpg,Rp. 669.000,"The Body Shop Drops of Youth Concentrate diperkaya dengan 3 powerful plant stem cells, yaitu Edelweiss, Sea Holly, dan Criste Marine yang akan membantu menjaga kadar kelembapan pada kulit, meregenerasi kulit secara efektif, dan menyamarkan tanda-tanda awal penuaan. Menjadikan kulit tampak lebih muda, sehat, dan lembut.How to Use:Aplikasikan pada wajah secara merata sebelum menggunakan serumSuitable for:Semua jenis kulitIngredients:Aqua/Water/Eau, Glycerin, Alcohol Denat., Propanediol, Fagus Sylvatica Bud Extract, Chondrus Crispus/Chondrus Crispus (Carrageenan), Sodium Hyaluronate, Benzyl Alcohol, Salicylic Acid, Sodium Hydroxide, Adenosine, Parfum/Fragrance, Leontopodium Alpinum Meristem Cell Culture, Linalool, Crithmum Maritimum Callus Culture Filtrate, Eryngium Maritimum Extract, Orbignya Oleifera Seed Oil, Citronellol, Malva Sylvestris Flower Extract/Malva Sylvestris (Mallow) Flower Extract, Benzoic Acid, Sorbic Acid, Citric Acid, Limonene, Sodium Benzoate, Potassium Sorbate, Xanthan Gum."
serum/essence,Votre Peau,Vitamin C Serum,4,563,https://reviews.femaledaily.com/products/treatment/serum-essence/votre-peau/vitamin-c-serum-1,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1687847391_Vitamin_C_800x800.jpg,Rp. 265.000,"Votre Peau Vitamin C Serum merupakan serum untuk menghidrasi, melindungi, mencerahkan, memfasilitasi formasi kolagen, menjaga kelembapan kulit, melindunginya dari radikal bebas. Vitamin C bekerja sebagai penghambat sistesis abnormal dari melanin, sehingga menghasilkan warna kulit yang lebih merata.How to use:1. Cuci muka bersih dan gunakan skin prep yang kamu punya (Toner / Essence)2. Gunakan Serum Vitamin C di pagi dan malam hari3. Tunggu sampai serum menyerap4. Lanjutkan skincare routine mu (skincare penutup di siang hari: sunscreen, malam hari: night cream / moisturizer)Suitable for:-Ingredients:-"
serum/essence,Hanasui,Serum Vitamin C,3.9,552,https://reviews.femaledaily.com/products/treatment/serum-essence/hanasui/hanasui-serum-vitamin-c-kuning-2,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1679553622_PDP_TEMPLA_800x800.jpg,Rp. 11.000,"Reformulation in July 2021Hanasui Face Serum Vit C dengan zat aktif pencerah ganda yang membantu mencerahkan kulit wajah secara alami, memperbaiki tekstur kulit dan melindunginya dari radikal bebas yang membuat kulit tampak lebih cerah natural dalam 14 hari."
